x1,x2,output
789100,100.132,0
-1569900,99.864,0
-1179900,99.893,0
477100,100.116,0
-1279900,99.863,0
436100,100.00555,0
879100,100.00464,0
845100,100.00867,0
-1529900,99.88,0
535100,99.9907,0
-1159900,99.862,0
893100,100.121,0
-1469900,99.884,0
855100,100.117,0
742100,99.99831,0
522100,100.00736,0
-1339900,99.892,0
-1379900,99.865,0
613100,100.0983,0
-1349900,99.881,0
-1709900,99.865,0
-1469900,99.855,0
638100,100.111,0
540100,100.111,0
-1529900,99.9006,0
1140100,100.00864,0
-1319900,99.889,0
530100,100.0299,0
-1279900,99.867,0
-1679900,99.86,0
636100,100.119,0
-1339900,99.872,0
679100,100.128,0
639100,100.107,0
-1549900,99.858,0
705100,100.138,0
679100,100.12,0
-1429900,99.86,0
563100,100.0159,0
-1439900,99.863,0
851100,100.14,0
516100,100.00763,0
616100,100.00916,0
541100,100.11,0
479100,100.022,0
-1529900,99.861,0
628100,100.00323,0
-1529900,99.88,0
-1269900,99.893,0
920100,100.105,0
937100,100.114,0
-1389900,99.889,0
-1609900,99.883,0
-1309900,99.885,0
854100,100.116,0
748100,100.112,0
1020100,100.114,0
618100,100.107,0
-1509900,99.848,0
751100,100.0211,0
743100,100.108,0
763100,100.129,0
732100,100.132,0
618100,100.107,0
517100,100.114,0
-1429900,99.86,0
1000100,100.132,0
-958900,99.847,0
-1269900,99.859,0
586100,99.999449,0
543100,100.00717,0
-1579900,99.869,0
-1409900,99.882,0
682100,100.0269,0
-1349900,99.871,0
-1289900,99.878,0
-1249900,99.884,0
675100,100.115,0
744100,100.111,0
645100,99.99868,0
-1439900,99.871,0
799100,100.109,0
870100,100.00918,0
522100,100.0262,0
-1399900,99.868,0
663100,100.0000871,0
-1569900,99.899,0
480100,100.12,0
-1349900,99.895,0
476100,100.081,0
832100,100.129,0
-1549900,99.858,0
575100,100.124,0
-1469900,99.883,0
621100,99.9879,0
-1299900,99.853,0
812100,100.0151,0
880100,100.12,0
681100,100.0958,0
-1389900,99.877,0
784100,100.116,0
1040100,100.119,0
981100,99.9854,0
-1179900,99.869,0
-1329900,99.891,0
-1509900,99.86,0
-1329900,99.863,0
633100,100.109,0
946100,100.00903,0
783100,99.99349,0
469100,100.0127,0
-1459900,99.872,0
571100,100.0137,0
-1139900,99.881,0
-1409900,99.87,0
938100,100.114,0
-1419900,99.888,0
709100,100.127,0
896100,100.132,0
673100,100.125,0
1070100,100.0157,0
706100,100.0156,0
-1029900,99.87,0
1050100,100.00308,0
677100,100.12,0
875100,100.138,0
-1589900,99.888,0
675100,100.0115,0
746100,99.973,0
-1589900,99.897,0
923100,100.105,0
431100,100.111,0
457100,100.0116,0
-1459900,99.85,0
559100,100.0919,0
561100,100.0112,0
641100,100.0938,0
-1399900,99.878,0
599100,100.00218,0
464100,100.124,0
480100,100.0234,0
-1659900,99.878,0
-1449900,99.874,0
-1239900,99.85,0
863100,100.122,0
907100,100.129,0
723100,99.99821,0
-1549900,99.873,0
-1289900,99.87,0
882100,100.136,0
548100,100.118,0
712100,100.123,0
-1409900,99.866,0
-1329900,99.887,0
736100,99.9836,0
660100,100.101,0
679100,99.999474,0
-1749900,99.873,0
-1419900,99.862,0
973100,100.00506,0
649100,100.119,0
593100,99.999868,0
-1519900,99.89,0
841100,100.114,0
935100,100.129,0
849100,100.0172,0
-1559900,99.884,0
697100,100.0176,0
556100,100.112,0
-1409900,99.9037,0
816100,100.00774,0
-1569900,99.871,0
566100,100.01,0
-1499900,99.857,0
780100,100.1,0
306100,100.131,0
786100,100.122,0
771100,100.117,0
706100,99.999348,0
-1109900,99.878,0
-1639900,99.892,0
606100,100.133,0
640100,100.127,0
-1139900,99.882,0
943100,100.105,0
822100,100.109,0
868100,100.0149,0
343100,100.127,0
944100,100.0104,0
985100,99.99774,0
720100,100.134,0
558100,100.0999,0
853100,100.00781,0
682100,100.128,0
-1399900,99.876,0
-1289900,99.876,0
746100,100.107,0
378100,100.113,0
-1339900,99.879,0
770100,100.143,0
755100,100.00187,0
-1369900,99.883,0
-1409900,99.872,0
607100,100.0994,0
735100,100.12,0
591100,100.114,0
511100,100.0158,0
-1469900,99.88,0
-1459900,99.884,0
552100,100.0129,0
658100,100.115,0
619100,100.127,0
-1449900,99.873,0
-1439900,99.873,0
517100,100.129,0
-1299900,99.874,0
-1359900,99.877,0
783100,100.119,0
-1229900,99.894,0
567100,99.99091,0
-1789900,99.869,0
783100,100.12,0
763100,100.123,0
894100,100.0108,0
880100,100.102,0
-1569900,99.879,0
-1419900,99.88,0
-1539900,99.874,0
691100,100.0119,0
579100,100.0118,0
-1379900,99.885,0
682100,100.123,0
604100,100.114,0
693100,100.107,0
-1599900,99.884,0
-1179900,99.88,0
791100,100.117,0
576100,100.135,0
726100,100.0273,0
-1189900,99.884,0
814100,100.00579,0
-1429900,99.866,0
619100,100.112,0
543100,100.0237,0
564100,100.121,0
628100,100.102,0
-1529900,99.881,0
447100,100.00155,0
-1449900,99.898,0
-1669900,99.886,0
-1189900,99.875,0
450100,99.9949,0
552100,100.11,0
436100,99.999219,0
-1339900,99.896,0
789100,100.119,0
810100,100.124,0
-1499900,99.895,0
942100,100.126,0
-1359900,99.874,0
-1299900,99.88,0
664100,100.0932,0
714100,100.0285,0
360100,100.113,0
647100,100.123,0
523100,100.115,0
-1249900,99.891,0
-1579900,99.872,0
611100,100.109,0
740100,100.109,0
742100,100.0000862,0
744100,100.00436,0
577100,99.9832,0
638100,99.99766,0
492100,100.102,0
-1459900,99.884,0
675100,99.9855,0
804100,99.9866,0
710100,100.0966,0
-1509900,99.88,0
-1289900,99.861,0
-1479900,99.885,0
-1569900,99.889,0
779100,100.00887,0
490100,100.0201,0
767100,100.0159,0
-1459900,99.9,0
734100,99.99287,0
669100,100.00994,0
805100,99.99545,0
716100,100.122,0
813100,99.99642,0
776100,100.108,0
-1349900,99.87,0
-1619900,99.889,0
468100,99.9877,0
-1149900,99.875,0
715100,100.109,0
-1699900,99.887,0
-1319900,99.899,0
628100,100.131,0
867100,99.9723,0
-957900,99.886,0
-1419900,99.871,0
869100,99.99333,0
984100,100.108,0
-1549900,99.873,0
-1329900,99.895,0
738100,100.00841,0
1000100,100.028,0
684100,100.112,0
-1529900,99.86,0
696100,100.0266,0
830100,99.99876,0
-1499900,99.871,0
647100,100.00448,0
656100,100.131,0
-1409900,99.889,0
695100,100.12,0
714100,99.99335,0
823100,100.0978,0
725100,100.118,0
648100,100.0445,0
721100,100.00573,0
367100,100.00133,0
906100,100.126,0
-1239900,99.884,0
777100,100.0316,0
1100100,100.024,0
-1159900,99.86,0
678100,100.123,0
790100,100.115,0
1090100,100.0907,0
763100,100.0148,0
653100,100.00966,0
633100,100.00883,0
450100,100.118,0
591100,100.112,0
-1359900,99.879,0
731100,100.00352,0
540100,100.11,0
739100,100.022,0
-1289900,99.866,0
926100,100.12,0
830100,100.077,0
388100,99.99517,0
-1189900,99.855,0
870100,100.114,0
-1519900,99.869,0
-1189900,99.87,0
-1349900,99.88,0
914100,100.0231,0
570100,100.133,0
692100,100.121,0
730100,99.99529,0
-861900,99.881,0
-1289900,99.873,0
633100,99.99742,0
843100,100.109,0
-1509900,99.884,0
843100,99.99461,0
978100,100.12,0
-1469900,99.873,0
831100,100.113,0
676100,100.0169,0
837100,100.0201,0
863100,100.0196,0
-1279900,99.868,0
829100,100.105,0
545100,100.121,0
723100,100.0232,0
-1489900,99.887,0
966100,100.107,0
745100,100.118,0
783100,100.1,0
-1379900,99.866,0
835100,100.0126,0
876100,99.99531,0
719100,99.9999837,0
963100,100.0193,0
-1359900,99.87,0
691100,100.0161,0
651100,100.0118,0
-1239900,99.895,0
482100,100.119,0
-1409900,99.884,0
806100,100.0104,0
823100,100.13,0
866100,100.133,0
-1239900,99.866,0
641100,100.00249,0
-1439900,99.847,0
540100,100.11,0
-1409900,99.9038,0
-1549900,99.878,0
866100,99.99484,0
-1209900,99.884,0
787100,100.00135,0
708100,100.0157,0
-1049900,99.873,0
815100,100.118,0
-1109900,99.846,0
-1639900,99.86,0
-1279900,99.858,0
583100,100.00335,0
-1609900,99.876,0
697100,99.99039,0
750100,100.129,0
950100,100.104,0
-1459900,99.852,0
494100,100.112,0
971100,99.9879,0
-1249900,99.877,0
713100,100.114,0
1120100,99.99693,0
691100,100.119,0
-1359900,99.884,0
407100,100.104,0
525100,100.0124,0
713100,100.0024,0
-1309900,99.887,0
451100,100.131,0
888100,100.00814,0
701100,99.99408,0
359100,99.9885,0
864100,100.135,0
465100,100.117,0
-1579900,99.882,0
-1259900,99.844,0
720100,100.117,0
876100,100.0053,0
661100,100.1,0
441100,99.99555,0
881100,100.118,0
835100,100.113,0
605100,100.114,0
887100,100.0225,0
934100,100.121,0
723100,100.126,0
556100,99.99035,0
876100,100.0242,0
758100,100.132,0
831100,100.0292,0
1160100,100.123,0
-1459900,99.875,0
-1589900,99.889,0
871100,100.0067,0
686100,100.0324,0
745100,100.131,0
1020100,100.14,0
576100,99.99644,0
-1509900,99.866,0
642100,100.116,0
-1249900,99.862,0
630100,100.0124,0
-1269900,99.87,0
655100,100.116,0
725100,99.9882,0
696100,100.142,0
487100,99.99703,0
-1499900,99.866,0
647100,99.9899,0
717100,100.141,0
601100,100.0162,0
410100,100.0961,0
725100,100.11,0
-1419900,99.876,0
-1309900,99.851,0
-1179900,99.876,0
643100,100.00763,0
-1169900,99.877,0
-1579900,99.865,0
720100,100.114,0
448100,99.9885,0
562100,100.00126,0
432100,100.00396,0
507100,100.141,0
872100,100.0971,0
-1489900,99.878,0
-1159900,99.891,0
791100,100.0123,0
-1369900,99.87,0
-1439900,99.872,0
187100,100.131,0
738100,99.99786,0
-1639900,99.85,0
794100,100.104,0
691100,100.00166,0
984100,100.145,0
-1539900,99.892,0
463100,100.00543,0
-1399900,99.869,0
529100,100.143,0
429100,100.124,0
-1549900,99.869,0
688100,100.0023,0
-1359900,99.868,0
647100,100.0945,0
744100,100.0853,0
762100,100.0155,0
617100,100.115,0
550100,100.108,0
-1679900,99.867,0
-1379900,99.858,0
1040100,100.133,0
-1259900,99.886,0
1030100,100.0179,0
534100,100.109,0
977100,100.118,0
-1469900,99.863,0
486100,100.00814,0
762100,99.9876,0
-1379900,99.886,0
-1299900,99.888,0
445100,100.00966,0
602100,99.999013,0
648100,100.011,0
593100,100.129,0
505100,100.000615,0
491100,100.109,0
383100,100.00219,0
-1599900,99.886,0
684100,100.0393,0
690100,100.117,0
590100,100.113,0
855100,99.99352,0
-1489900,99.859,0
-1389900,99.876,0
493100,100.118,0
-1449900,99.882,0
987100,100.0157,0
-1309900,99.873,0
-1619900,99.869,0
645100,100.0398,0
901100,100.0241,0
-1429900,99.873,0
764100,100.0149,0
792100,100.0299,0
504100,100.117,0
690100,100.13,0
607100,99.9896,0
539100,100.0237,0
-1239900,99.894,0
1060100,100.117,0
-1389900,99.863,0
534100,100.112,0
898100,100.13,0
-1529900,99.881,0
904100,100.134,0
1040100,100.118,0
675100,100.0033,0
-1139900,99.878,0
-1559900,99.886,0
801100,100.125,0
636100,100.0127,0
-1409900,99.865,0
-1489900,99.872,0
449100,100.0089,0
480100,100.0141,0
922100,100.0129,0
601100,100.00235,0
-1649900,99.864,0
-1489900,99.874,0
641100,100.0123,0
756100,100.0288,0
724100,99.99817,0
684100,100.00206,0
569100,100.0314,0
725100,99.9906,0
749100,100.0229,0
730100,100.00814,0
913100,100.11,0
-1819900,99.879,0
636100,99.99177,0
528100,99.9862,0
914100,100.000569,0
818100,100.0142,0
-1439900,99.891,0
-1159900,99.86,0
713100,100.0873,0
860100,100.112,0
501100,100.106,0
612100,100.0227,0
786100,99.99195,0
620100,100.0034,0
723100,100.112,0
956100,100.126,0
655100,100.0156,0
-1739900,99.868,0
681100,100.00181,0
411100,100.00196,0
-1409900,99.876,0
782100,100.128,0
-1589900,99.885,0
-1409900,99.878,0
-1349900,99.872,0
-1389900,99.884,0
688100,100.0102,0
879100,100.00193,0
-1629900,99.869,0
701100,100.105,0
721100,100.0394,0
716100,100.00391,0
-1519900,99.866,0
-1469900,99.87,0
637100,100.0152,0
-1269900,99.877,0
-1209900,99.877,0
-1389900,99.852,0
707100,100.00585,0
571100,99.989,0
-1529900,99.883,0
-1409900,99.885,0
1060100,100.00805,0
-1499900,99.883,0
754100,99.99065,0
-1379900,99.855,0
-1299900,99.882,0
590100,99.99171,0
889100,100.0431,0
492100,100.125,0
-1329900,99.881,0
