Read by,DR Version 10,5/25/2006 8:46,
4/3/2006 23:30,17.4,2.99,338
4/3/2006 23:40,15.3,2.73,338
4/3/2006 23:50,16.2,3.05,338
4/4/2006 0:00,15,2.41,338
4/4/2006 0:10,16.7,2.62,338
4/4/2006 0:20,16.4,2.51,338
4/4/2006 0:30,16.2,2.41,338
4/4/2006 0:40,16.4,2.35,338
4/4/2006 0:50,18.1,2.94,338
4/4/2006 1:00,16.4,3.21,338
4/4/2006 1:10,18.5,2.57,338
4/4/2006 1:20,18.3,3.05,338
4/4/2006 1:30,18.3,2.99,338
4/4/2006 1:40,19,2.73,338
4/4/2006 1:50,18.4,2.73,338
4/4/2006 2:00,18.2,2.73,315
4/4/2006 2:10,16.6,2.41,338
4/4/2006 2:20,19.3,2.67,338
4/4/2006 2:30,17.2,2.67,338
4/4/2006 2:40,17.5,2.73,315
4/4/2006 2:50,18.9,2.78,338
4/4/2006 3:00,17.6,2.46,338
4/4/2006 3:10,16.4,2.83,338
4/4/2006 3:20,17.7,2.89,315
4/4/2006 3:30,16.2,2.73,315
4/4/2006 3:40,17,2.62,315
4/4/2006 3:50,17.4,2.78,338
4/4/2006 4:00,16.7,2.73,338
4/4/2006 4:10,16,2.94,338
4/4/2006 4:20,15.8,2.25,338
4/4/2006 4:30,13.8,2.41,338
4/4/2006 4:40,15.5,2.19,338
4/4/2006 4:50,12.8,1.92,338
4/4/2006 5:00,13.6,1.82,338
4/4/2006 5:10,12.4,2.14,338
4/4/2006 5:20,12.7,2.03,315
4/4/2006 5:30,11.5,1.71,315
4/4/2006 5:40,10.2,1.44,315
4/4/2006 5:50,11.5,1.6,315
4/4/2006 6:00,11.3,1.5,315
4/4/2006 6:10,11.4,1.76,315
4/4/2006 6:20,10.3,1.28,315
4/4/2006 6:30,10.9,1.23,315
4/4/2006 6:40,11.2,1.34,315
4/4/2006 6:50,10.8,1.28,338
4/4/2006 7:00,9.9,1.12,315
4/4/2006 7:10,9.8,1.28,315
4/4/2006 7:20,11.8,1.76,315
4/4/2006 7:30,12.2,1.5,338
4/4/2006 7:40,11.8,1.5,315
4/4/2006 7:50,10.6,1.39,315
4/4/2006 8:00,10.4,1.28,315
4/4/2006 8:10,12.4,1.5,315
4/4/2006 8:20,11.9,1.39,315
4/4/2006 8:30,12.1,1.6,293
4/4/2006 8:40,12.5,1.5,315
4/4/2006 8:50,12,1.5,293
4/4/2006 9:00,12.5,1.23,293
4/4/2006 9:10,12.4,1.28,293
4/4/2006 9:20,13.1,1.39,293
4/4/2006 9:30,13.1,1.55,293
4/4/2006 9:40,13.5,1.6,293
4/4/2006 9:50,14.3,1.44,293
4/4/2006 10:00,14.8,1.66,293
4/4/2006 10:10,14.7,1.6,293
4/4/2006 10:20,14.7,1.82,293
4/4/2006 10:30,14.2,1.71,293
4/4/2006 10:40,14.9,1.44,293
4/4/2006 10:50,14.7,1.71,293
4/4/2006 11:00,14.8,1.87,293
4/4/2006 11:10,15.1,1.87,293
4/4/2006 11:20,14.9,1.76,293
4/4/2006 11:30,14.7,1.82,293
4/4/2006 11:40,13.4,1.44,293
4/4/2006 11:50,15,1.66,293
4/4/2006 12:00,14.5,1.55,293
4/4/2006 12:10,14.4,1.76,315
4/4/2006 12:20,14.1,1.71,315
4/4/2006 12:30,13.8,1.82,315
4/4/2006 12:40,14.7,2.03,315
4/4/2006 12:50,14.7,2.03,315
4/4/2006 13:00,14.2,2.14,315
4/4/2006 13:10,14.8,1.98,315
4/4/2006 13:20,17,2.09,315
4/4/2006 13:30,17.4,2.03,315
4/4/2006 13:40,16.7,1.87,315
4/4/2006 13:50,16.8,2.19,315
4/4/2006 14:00,16.8,2.19,315
4/4/2006 14:10,16.4,2.19,315
4/4/2006 14:20,16.9,2.09,315
4/4/2006 14:30,17.4,1.87,315
4/4/2006 14:40,17.6,1.76,315
4/4/2006 14:50,18,2.03,315
4/4/2006 15:00,17.1,1.66,315
4/4/2006 15:10,16,1.98,315
4/4/2006 15:20,16.8,2.09,315
4/4/2006 15:30,16.3,2.14,315
4/4/2006 15:40,16.7,2.09,315
4/4/2006 15:50,17.2,2.03,315
4/4/2006 16:00,16.4,1.76,315
4/4/2006 16:10,16.9,1.98,315
4/4/2006 16:20,14.5,2.09,315
4/4/2006 16:30,15,1.44,293
4/4/2006 16:40,14.5,1.55,293
4/4/2006 16:50,14.1,1.76,293
4/4/2006 17:00,15.9,1.98,315
4/4/2006 17:10,14,1.87,315
4/4/2006 17:20,14.7,1.76,315
4/4/2006 17:30,15.2,1.71,293
4/4/2006 17:40,15.8,1.44,293
4/4/2006 17:50,14.8,1.44,293
4/4/2006 18:00,15.9,1.55,293
4/4/2006 18:10,15.6,1.66,293
4/4/2006 18:20,16,1.87,293
4/4/2006 18:30,15.2,1.55,293
4/4/2006 18:40,15.5,1.66,293
4/4/2006 18:50,16.4,1.66,315
4/4/2006 19:00,16.6,1.92,315
4/4/2006 19:10,16.1,1.98,315
4/4/2006 19:20,15.8,1.87,315
4/4/2006 19:30,16.5,2.09,315
4/4/2006 19:40,16,2.35,315
4/4/2006 19:50,16.6,1.92,315
4/4/2006 20:00,17.8,2.51,315
4/4/2006 20:10,18.5,2.73,315
4/4/2006 20:20,19.2,2.25,338
4/4/2006 20:30,17.1,2.46,338
4/4/2006 20:40,17.8,2.19,338
4/4/2006 20:50,17.2,2.35,338
4/4/2006 21:00,15.6,2.41,338
4/4/2006 21:10,15.8,2.57,338
4/4/2006 21:20,16.2,2.03,338
4/4/2006 21:30,15.3,2.25,338
4/4/2006 21:40,15.8,1.66,0
4/4/2006 21:50,15.8,2.03,0
4/4/2006 22:00,15.4,2.09,338
4/4/2006 22:10,13.3,2.51,338
4/4/2006 22:20,14,2.25,338
4/4/2006 22:30,13.3,2.41,338
4/4/2006 22:40,16.6,2.35,338
4/4/2006 22:50,15.2,2.03,338
4/4/2006 23:00,15.4,2.46,338
4/4/2006 23:10,15.2,2.35,338
4/4/2006 23:20,14,2.67,338
4/4/2006 23:30,15.5,2.19,338
4/4/2006 23:40,16.5,3.37,338
4/4/2006 23:50,14.5,2.67,338
4/5/2006 0:00,15.8,2.57,338
4/5/2006 0:10,17.8,2.67,338
4/5/2006 0:20,19,2.41,338
4/5/2006 0:30,15.5,3.15,338
4/5/2006 0:40,17.6,2.83,338
4/5/2006 0:50,19,2.41,338
4/5/2006 1:00,19.9,2.99,338
4/5/2006 1:10,20,2.94,338
4/5/2006 1:20,20.9,2.83,315
4/5/2006 1:30,19.3,3.64,338
4/5/2006 1:40,21.5,3.32,338
4/5/2006 1:50,21.2,3.15,338
4/5/2006 2:00,19.7,3.32,315
4/5/2006 2:10,18.4,2.67,338
4/5/2006 2:20,18.2,2.89,338
4/5/2006 2:30,15.3,3.48,338
4/5/2006 2:40,15.8,2.62,338
4/5/2006 2:50,16.3,2.46,338
4/5/2006 3:00,17.5,2.99,338
4/5/2006 3:10,15.3,2.78,338
4/5/2006 3:20,18.1,2.46,338
4/5/2006 3:30,16.1,2.78,338
4/5/2006 3:40,15.3,2.67,338
4/5/2006 3:50,15.5,2.3,338
4/5/2006 4:00,16.4,2.46,338
4/5/2006 4:10,16,3.15,338
4/5/2006 4:20,16.1,2.78,338
4/5/2006 4:30,16.6,2.46,338
4/5/2006 4:40,17.2,2.62,338
4/5/2006 4:50,16.8,2.62,338
4/5/2006 5:00,14.9,2.19,315
4/5/2006 5:10,14.6,2.51,315
4/5/2006 5:20,15.6,2.35,338
4/5/2006 5:30,14.6,2.25,315
4/5/2006 5:40,14.4,2.25,315
4/5/2006 5:50,13.2,1.82,315
4/5/2006 6:00,12.8,1.66,315
4/5/2006 6:10,12.9,1.87,315
4/5/2006 6:20,10.8,1.71,315
4/5/2006 6:30,11.4,1.34,315
4/5/2006 6:40,11.4,1.39,315
4/5/2006 6:50,11.2,1.44,315
4/5/2006 7:00,10.7,1.39,293
4/5/2006 7:10,11.7,1.34,293
4/5/2006 7:20,11.3,1.6,315
4/5/2006 7:30,12,1.76,315
4/5/2006 7:40,11.6,1.6,315
4/5/2006 7:50,10,1.23,315
4/5/2006 8:00,9.7,1.07,293
4/5/2006 8:10,10.2,0.91,293
4/5/2006 8:20,11,1.34,293
4/5/2006 8:30,12.2,1.23,293
4/5/2006 8:40,11.4,1.34,293
4/5/2006 8:50,12.3,1.18,270
4/5/2006 9:00,12.9,1.18,270
4/5/2006 9:10,13,1.18,270
4/5/2006 9:20,13,1.12,270
4/5/2006 9:30,13.2,1.44,270
4/5/2006 9:40,15.4,1.34,293
4/5/2006 9:50,14.1,1.39,270
4/5/2006 10:00,13.8,1.23,270
4/5/2006 10:10,13.7,1.34,293
4/5/2006 10:20,14.4,1.5,270
4/5/2006 10:30,13.5,1.23,270
4/5/2006 10:40,14.1,1.18,270
4/5/2006 10:50,15.3,1.28,270
4/5/2006 11:00,16.6,1.39,270
4/5/2006 11:10,16.6,1.39,270
4/5/2006 11:20,17.3,1.44,270
4/5/2006 11:30,17.3,1.6,270
4/5/2006 11:40,17.5,1.6,270
4/5/2006 11:50,17,1.5,270
4/5/2006 12:00,16.2,1.6,293
4/5/2006 12:10,16.9,1.76,293
4/5/2006 12:20,16.2,1.55,293
4/5/2006 12:30,17,1.92,293
4/5/2006 12:40,17.4,1.44,270
4/5/2006 12:50,17.7,1.44,270
4/5/2006 13:00,16.6,1.71,270
4/5/2006 13:10,17.5,1.66,270
4/5/2006 13:20,17.7,1.44,270
4/5/2006 13:30,17.2,1.66,270
4/5/2006 13:40,18.3,1.92,270
4/5/2006 13:50,19.3,1.6,270
4/5/2006 14:00,20.2,2.09,270
4/5/2006 14:10,20.5,1.76,270
4/5/2006 14:20,20.5,1.66,270
4/5/2006 14:30,20,2.19,270
4/5/2006 14:40,19.5,1.92,270
4/5/2006 14:50,19.6,1.87,270
4/5/2006 15:00,19.2,1.76,270
4/5/2006 15:10,18.8,1.92,270
4/5/2006 15:20,19,1.71,270
4/5/2006 15:30,19.8,1.71,270
4/5/2006 15:40,19.4,1.92,270
4/5/2006 15:50,18.4,1.82,270
4/5/2006 16:00,18.3,1.71,270
4/5/2006 16:10,18.3,1.71,270
4/5/2006 16:20,18.4,1.5,270
4/5/2006 16:30,17.8,1.39,270
4/5/2006 16:40,18.5,1.66,270
4/5/2006 16:50,18.3,1.71,293
4/5/2006 17:00,18.2,1.76,270
4/5/2006 17:10,17.4,1.6,293
4/5/2006 17:20,15.7,1.55,293
4/5/2006 17:30,16.6,1.6,293
4/5/2006 17:40,17.3,1.55,293
4/5/2006 17:50,19,1.55,270
4/5/2006 18:00,16.6,1.76,270
4/5/2006 18:10,15.7,1.28,270
4/5/2006 18:20,15.7,1.44,270
4/5/2006 18:30,16.7,1.6,270
4/5/2006 18:40,17.7,1.92,270
4/5/2006 18:50,20.3,1.76,270
4/5/2006 19:00,19.6,1.92,270
4/5/2006 19:10,20,1.87,270
4/5/2006 19:20,19.6,1.82,293
4/5/2006 19:30,19.1,2.09,270
4/5/2006 19:40,18.4,1.92,270
4/5/2006 19:50,19.8,2.3,270
4/5/2006 20:00,21.1,2.51,270
4/5/2006 20:10,21.3,1.98,270
4/5/2006 20:20,17,2.67,270
4/5/2006 20:30,15.8,2.83,270
4/5/2006 20:40,16.1,1.98,270
4/5/2006 20:50,16.3,2.99,270
4/5/2006 21:00,18.8,2.25,270
4/5/2006 21:10,17.1,2.67,270
4/5/2006 21:20,18,2.46,270
4/5/2006 21:30,16.3,1.87,293
4/5/2006 21:40,14.7,1.98,270
4/5/2006 21:50,14.9,1.92,270
4/5/2006 22:00,13.3,1.76,270
4/5/2006 22:10,13.9,2.3,270
4/5/2006 22:20,16.1,2.14,270
4/5/2006 22:30,17,2.46,270
4/5/2006 22:40,14.8,1.92,270
4/5/2006 22:50,14.3,1.98,270
4/5/2006 23:00,16.9,2.41,270
4/5/2006 23:10,16.5,1.87,248
4/5/2006 23:20,16.7,2.35,270
4/5/2006 23:30,17.9,2.35,270
4/5/2006 23:40,17.2,2.41,270
4/5/2006 23:50,17.4,2.41,248
4/6/2006 0:00,18.5,2.41,248
4/6/2006 0:10,17.7,2.57,270
4/6/2006 0:20,17.6,2.83,270
4/6/2006 0:30,18.2,2.89,270
4/6/2006 0:40,18.8,2.99,293
4/6/2006 0:50,18.4,3.05,270
4/6/2006 1:00,18.1,2.51,270
4/6/2006 1:10,19.4,2.78,270
4/6/2006 1:20,18.1,3.15,270
4/6/2006 1:30,19,2.89,270
4/6/2006 1:40,18.8,2.78,293
4/6/2006 1:50,19.8,3.1,293
4/6/2006 2:00,19,3.21,293
4/6/2006 2:10,17.8,2.57,293
4/6/2006 2:20,18.3,2.46,293
4/6/2006 2:30,15.9,2.57,293
4/6/2006 2:40,18.5,2.83,293
4/6/2006 2:50,18.1,2.99,293
4/6/2006 3:00,17.1,2.83,293
4/6/2006 3:10,17.9,3.05,293
4/6/2006 3:20,16.4,2.78,293
4/6/2006 3:30,17.8,2.89,293
4/6/2006 3:40,16.8,2.57,293
4/6/2006 3:50,17.7,3.8,293
4/6/2006 4:00,16.4,2.51,293
4/6/2006 4:10,19.7,3.69,270
4/6/2006 4:20,20.6,2.67,270
4/6/2006 4:30,18.3,2.78,270
4/6/2006 4:40,17.9,2.67,270
4/6/2006 4:50,20.4,3.85,270
4/6/2006 5:00,24.1,3.21,270
4/6/2006 5:10,23.5,3.58,270
4/6/2006 5:20,24.4,2.99,270
4/6/2006 5:30,23.2,3.15,270
4/6/2006 5:40,23.7,3.32,248
4/6/2006 5:50,27.1,3.32,248
4/6/2006 6:00,26.3,3.69,248
4/6/2006 6:10,28.9,4.54,225
4/6/2006 6:20,37.2,4.01,225
4/6/2006 6:30,37.4,4.44,225
4/6/2006 6:40,38.1,4.44,225
4/6/2006 6:50,38.4,4.92,225
4/6/2006 7:00,35.6,4.54,248
4/6/2006 7:10,41,4.71,248
4/6/2006 7:20,39.5,4.54,248
4/6/2006 7:30,41.2,4.6,248
4/6/2006 7:40,39.5,4.71,248
4/6/2006 7:50,35.6,5.24,248
4/6/2006 8:00,32.1,4.33,248
4/6/2006 8:10,22.3,5.83,270
4/6/2006 8:20,16,3.96,315
4/6/2006 8:30,10.9,2.3,293
4/6/2006 8:40,10.1,1.98,270
4/6/2006 8:50,20.3,3.96,248
4/6/2006 9:00,20.7,2.73,225
4/6/2006 9:10,20.3,2.73,225
4/6/2006 9:20,19.4,2.14,248
4/6/2006 9:30,17.4,2.3,270
4/6/2006 9:40,23.3,3.42,270
4/6/2006 9:50,22.2,2.78,270
4/6/2006 10:00,24.2,2.51,248
4/6/2006 10:10,22.8,2.67,248
4/6/2006 10:20,22,2.35,248
4/6/2006 10:30,21.9,2.83,225
4/6/2006 10:40,21.7,2.09,225
4/6/2006 10:50,24.8,2.35,225
4/6/2006 11:00,25.9,2.57,225
4/6/2006 11:10,26.6,3.69,225
4/6/2006 11:20,30.6,2.94,225
4/6/2006 11:30,30.5,2.94,225
4/6/2006 11:40,30.5,2.83,225
4/6/2006 11:50,30.5,3.64,225
4/6/2006 12:00,30.6,3.15,225
4/6/2006 12:10,25.3,3.21,225
4/6/2006 12:20,24.3,2.25,225
4/6/2006 12:30,24.9,3.21,225
4/6/2006 12:40,25.9,2.57,203
4/6/2006 12:50,23.1,2.62,225
4/6/2006 13:00,22.6,2.67,225
4/6/2006 13:10,25.2,3.85,225
4/6/2006 13:20,25.1,3.53,225
4/6/2006 13:30,24.5,3.1,225
4/6/2006 13:40,26,2.89,225
4/6/2006 13:50,28.5,3.26,225
4/6/2006 14:00,26.1,3.48,225
4/6/2006 14:10,24.3,2.94,225
4/6/2006 14:20,24.1,3.37,225
4/6/2006 14:30,25.6,3.69,225
4/6/2006 14:40,25.4,2.99,225
4/6/2006 14:50,22.9,2.94,225
4/6/2006 15:00,21.8,2.89,225
4/6/2006 15:10,22.1,2.99,225
4/6/2006 15:20,20.5,2.19,225
4/6/2006 15:30,19.8,3.26,225
4/6/2006 15:40,18.5,3.58,225
4/6/2006 15:50,12.1,2.83,248
4/6/2006 16:00,8.5,0.96,248
4/6/2006 16:10,7.1,1.02,225
4/6/2006 16:20,7.4,2.09,203
4/6/2006 16:30,13.5,5.24,203
4/6/2006 16:40,24.9,3.48,203
4/6/2006 16:50,26.3,3.42,225
4/6/2006 17:00,21.8,3.21,225
4/6/2006 17:10,26,3.53,225
4/6/2006 17:20,28.3,4.6,225
4/6/2006 17:30,29.1,3.26,225
4/6/2006 17:40,31.7,4.01,225
4/6/2006 17:50,32.9,4.76,203
4/6/2006 18:00,32.8,4.87,203
4/6/2006 18:10,35.1,4.6,203
4/6/2006 18:20,36.6,4.44,203
4/6/2006 18:30,38.2,5.4,203
4/6/2006 18:40,37.8,4.87,203
4/6/2006 18:50,35.9,4.33,203
4/6/2006 19:00,35,4.6,203
4/6/2006 19:10,34.4,4.87,203
4/6/2006 19:20,31.6,4.33,203
4/6/2006 19:30,32.9,4.54,225
4/6/2006 19:40,32.2,4.22,203
4/6/2006 19:50,31.5,4.44,225
4/6/2006 20:00,34,5.45,225
4/6/2006 20:10,33.6,4.28,225
4/6/2006 20:20,34.3,4.28,203
4/6/2006 20:30,31.7,5.77,203
4/6/2006 20:40,32.5,5.35,203
4/6/2006 20:50,30.5,5.24,203
4/6/2006 21:00,32.1,4.76,203
4/6/2006 21:10,34.3,4.92,203
4/6/2006 21:20,35.2,4.97,203
4/6/2006 21:30,35.5,5.03,203
4/6/2006 21:40,34.8,5.4,203
4/6/2006 21:50,35.5,4.06,203
4/6/2006 22:00,32.3,3.37,225
4/6/2006 22:10,29.5,3.96,225
4/6/2006 22:20,32.9,4.28,225
4/6/2006 22:30,33.8,4.22,225
4/6/2006 22:40,35.5,3.64,225
4/6/2006 22:50,32.6,4.17,225
4/6/2006 23:00,33.4,3.58,225
4/6/2006 23:10,33,4.12,225
4/6/2006 23:20,33.3,3.53,225
4/6/2006 23:30,28.6,4.6,225
4/6/2006 23:40,30.3,3.85,225
4/6/2006 23:50,32.5,4.33,225
4/7/2006 0:00,27.6,4.28,203
4/7/2006 0:10,23.8,4.54,203
4/7/2006 0:20,23.5,3.8,203
4/7/2006 0:30,25.3,3.96,203
4/7/2006 0:40,25.1,3.85,203
4/7/2006 0:50,27.7,3.9,203
4/7/2006 1:00,26.7,3.85,203
4/7/2006 1:10,26.4,3.42,203
4/7/2006 1:20,25.9,3.1,203
4/7/2006 1:30,25,3.69,203
4/7/2006 1:40,27.5,3.85,180
4/7/2006 1:50,26.3,3.48,203
4/7/2006 2:00,25.4,3.9,203
4/7/2006 2:10,24.6,3.15,203
4/7/2006 2:20,22.4,4.38,203
4/7/2006 2:30,24.5,3.05,203
4/7/2006 2:40,24.6,3.15,203
4/7/2006 2:50,22.7,3.21,203
4/7/2006 3:00,23.9,3.69,203
4/7/2006 3:10,22.5,2.94,203
4/7/2006 3:20,22.5,3.74,180
4/7/2006 3:30,22.2,3.58,180
4/7/2006 3:40,21,3.15,203
4/7/2006 3:50,20.6,3.21,180
4/7/2006 4:00,21.6,3.53,203
4/7/2006 4:10,20.5,3.15,203
4/7/2006 4:20,22,3.9,180
4/7/2006 4:30,22,3.05,180
4/7/2006 4:40,22.2,3.15,180
4/7/2006 4:50,22.2,4.17,203
4/7/2006 5:00,18.7,2.99,203
4/7/2006 5:10,20.7,3.21,180
4/7/2006 5:20,20.9,4.22,180
4/7/2006 5:30,21.6,3.37,180
4/7/2006 5:40,20.5,2.83,180
4/7/2006 5:50,17.1,2.83,180
