Read by,DR Version 10,2/9/2006 9:55,
1/4/2006 15:40,11.7,1.12,90
1/4/2006 15:50,12.3,1.18,113
1/4/2006 16:00,13,1.23,113
1/4/2006 16:10,11.7,0.96,113
1/4/2006 16:20,10.4,0.91,113
1/4/2006 16:30,9.8,0.7,113
1/4/2006 16:40,9.8,0.64,113
1/4/2006 16:50,9.9,0.91,113
1/4/2006 17:00,10.4,0.86,113
1/4/2006 17:10,10.5,0.91,113
1/4/2006 17:20,11.4,0.7,90
1/4/2006 17:30,11.8,1.02,113
1/4/2006 17:40,12,1.12,113
1/4/2006 17:50,11.2,1.07,113
1/4/2006 18:00,11,1.23,113
1/4/2006 18:10,11.3,1.02,113
1/4/2006 18:20,10.7,1.07,113
1/4/2006 18:30,10.3,0.7,113
1/4/2006 18:40,9.3,0.91,113
1/4/2006 18:50,7.7,0.7,113
1/4/2006 19:00,8.1,0.75,113
1/4/2006 19:10,8.2,0.75,113
1/4/2006 19:20,8.1,0.7,135
1/4/2006 19:30,9.2,0.96,135
1/4/2006 19:40,10.4,0.75,113
1/4/2006 19:50,11.5,0.75,135
1/4/2006 20:00,11,1.12,135
1/4/2006 20:10,10,1.02,135
1/4/2006 20:20,9.3,0.8,135
1/4/2006 20:30,10,0.75,135
1/4/2006 20:40,10.1,0.48,135
1/4/2006 20:50,10.2,0.64,135
1/4/2006 21:00,10.5,0.8,135
1/4/2006 21:10,10.6,0.75,135
1/4/2006 21:20,11.2,0.8,113
1/4/2006 21:30,11.6,0.86,113
1/4/2006 21:40,10.5,1.07,135
1/4/2006 21:50,10.8,0.7,135
1/4/2006 22:00,10.4,0.8,113
1/4/2006 22:10,12.3,0.96,135
1/4/2006 22:20,12.1,0.96,135
1/4/2006 22:30,11.5,1.12,135
1/4/2006 22:40,11.9,1.12,135
1/4/2006 22:50,13.2,1.18,113
1/4/2006 23:00,12.6,1.28,113
1/4/2006 23:10,14.1,1.39,135
1/4/2006 23:20,13.2,0.96,135
1/4/2006 23:30,14.1,1.02,135
1/4/2006 23:40,14.4,1.23,135
1/4/2006 23:50,12.9,1.02,135
1/5/2006 0:00,12.9,1.44,135
1/5/2006 0:10,13.2,1.82,135
1/5/2006 0:20,14.2,1.76,135
1/5/2006 0:30,17.4,2.25,158
1/5/2006 0:40,17.4,1.82,135
1/5/2006 0:50,13.6,1.71,135
1/5/2006 1:00,13.6,1.87,158
1/5/2006 1:10,16.4,2.35,158
1/5/2006 1:20,17.1,2.3,135
1/5/2006 1:30,15.8,1.98,135
1/5/2006 1:40,15.8,1.76,135
1/5/2006 1:50,16.7,2.14,135
1/5/2006 2:00,16.6,1.87,135
1/5/2006 2:10,15.9,1.71,135
1/5/2006 2:20,16.2,1.92,135
1/5/2006 2:30,14.4,1.66,135
1/5/2006 2:40,16.7,2.41,135
1/5/2006 2:50,15.2,1.98,135
1/5/2006 3:00,13.9,1.92,135
1/5/2006 3:10,16.7,2.09,135
1/5/2006 3:20,16.9,1.87,135
1/5/2006 3:30,17,2.09,135
1/5/2006 3:40,19,2.35,135
1/5/2006 3:50,19.4,1.76,158
1/5/2006 4:00,20.5,2.3,158
1/5/2006 4:10,22.5,3.05,135
1/5/2006 4:20,20.8,2.94,135
1/5/2006 4:30,22.8,2.62,135
1/5/2006 4:40,20.4,1.87,135
1/5/2006 4:50,20.9,2.14,135
1/5/2006 5:00,19.1,2.25,135
1/5/2006 5:10,18.3,1.82,135
1/5/2006 5:20,17.2,1.66,135
1/5/2006 5:30,15.5,1.55,135
1/5/2006 5:40,17.1,1.92,135
1/5/2006 5:50,18.8,1.6,135
1/5/2006 6:00,15.8,2.73,135
1/5/2006 6:10,16.3,2.09,135
1/5/2006 6:20,18.3,1.92,135
1/5/2006 6:30,17.8,2.09,135
1/5/2006 6:40,18.4,1.71,135
1/5/2006 6:50,18.6,1.98,135
1/5/2006 7:00,16.9,2.09,135
1/5/2006 7:10,15.3,2.67,135
1/5/2006 7:20,18.9,2.41,135
1/5/2006 7:30,18.1,2.41,135
1/5/2006 7:40,15.8,1.82,135
1/5/2006 7:50,16.9,2.14,135
1/5/2006 8:00,15.8,1.66,135
1/5/2006 8:10,15.2,2.03,135
1/5/2006 8:20,14.3,1.55,135
1/5/2006 8:30,13.8,1.82,135
1/5/2006 8:40,13.5,1.66,135
1/5/2006 8:50,13.3,1.87,135
1/5/2006 9:00,16,1.5,135
1/5/2006 9:10,15.1,1.98,135
1/5/2006 9:20,13.7,1.92,135
1/5/2006 9:30,13.8,1.92,135
1/5/2006 9:40,13.5,1.5,135
1/5/2006 9:50,13.1,1.71,135
1/5/2006 10:00,15.7,1.76,113
1/5/2006 10:10,15.6,2.14,135
1/5/2006 10:20,17.4,1.55,135
1/5/2006 10:30,17.7,1.71,135
1/5/2006 10:40,15.4,1.76,135
1/5/2006 10:50,16.1,1.66,135
1/5/2006 11:00,16.6,2.14,135
1/5/2006 11:10,17.7,1.98,135
1/5/2006 11:20,19,2.62,135
1/5/2006 11:30,19.9,1.76,135
1/5/2006 11:40,20,1.66,135
1/5/2006 11:50,18.6,1.92,113
1/5/2006 12:00,18.8,1.5,113
1/5/2006 12:10,19.9,1.76,113
1/5/2006 12:20,18.6,1.82,113
1/5/2006 12:30,19.2,2.41,113
1/5/2006 12:40,17.8,1.6,135
1/5/2006 12:50,18.6,1.87,113
1/5/2006 13:00,18.7,2.09,113
1/5/2006 13:10,19.3,1.76,135
1/5/2006 13:20,19.4,2.09,135
1/5/2006 13:30,21,1.87,113
1/5/2006 13:40,21.6,2.46,113
1/5/2006 13:50,21.9,2.09,135
1/5/2006 14:00,17.8,2.41,135
1/5/2006 14:10,18.4,1.87,113
1/5/2006 14:20,17.1,1.92,135
1/5/2006 14:30,16,2.3,113
1/5/2006 14:40,20,1.98,113
1/5/2006 14:50,20.9,2.14,113
1/5/2006 15:00,21.7,1.92,113
1/5/2006 15:10,19.8,2.46,135
1/5/2006 15:20,20.9,3.05,135
1/5/2006 15:30,20.5,2.67,135
1/5/2006 15:40,18.3,2.94,135
1/5/2006 15:50,17.1,2.51,135
1/5/2006 16:00,18.9,2.35,135
1/5/2006 16:10,20.3,2.62,135
1/5/2006 16:20,18.3,2.73,135
1/5/2006 16:30,15.6,1.82,135
1/5/2006 16:40,15.6,2.41,135
1/5/2006 16:50,14.5,2.25,135
1/5/2006 17:00,13,1.71,135
1/5/2006 17:10,13.8,1.55,135
1/5/2006 17:20,12.9,2.03,135
1/5/2006 17:30,9.8,1.18,135
1/5/2006 17:40,11.3,1.66,135
1/5/2006 17:50,11.2,1.55,135
1/5/2006 18:00,11.4,1.34,135
1/5/2006 18:10,13.3,1.66,135
1/5/2006 18:20,12.9,1.5,135
1/5/2006 18:30,12.3,1.5,135
1/5/2006 18:40,10.2,1.12,135
1/5/2006 18:50,9.3,1.18,158
1/5/2006 19:00,8.9,0.96,135
1/5/2006 19:10,7.6,0.96,135
1/5/2006 19:20,7.9,0.96,135
1/5/2006 19:30,8.4,0.8,135
1/5/2006 19:40,7.8,0.8,135
1/5/2006 19:50,9.5,0.75,135
1/5/2006 20:00,9.2,0.75,135
1/5/2006 20:10,9.5,0.8,158
1/5/2006 20:20,10.8,0.75,135
1/5/2006 20:30,10,0.75,135
1/5/2006 20:40,10.1,0.64,135
1/5/2006 20:50,11,0.64,135
1/5/2006 21:00,10.6,0.91,135
1/5/2006 21:10,10.8,0.8,135
1/5/2006 21:20,10.8,0.91,135
1/5/2006 21:30,10.9,0.86,135
1/5/2006 21:40,10.6,0.8,135
1/5/2006 21:50,9.9,1.28,135
1/5/2006 22:00,9,0.75,158
1/5/2006 22:10,9.8,0.8,158
1/5/2006 22:20,7.2,1.39,158
1/5/2006 22:30,5.9,0.86,158
1/5/2006 22:40,4.7,0.91,158
1/5/2006 22:50,4.6,0.64,158
1/5/2006 23:00,3.6,0.53,158
1/5/2006 23:10,4.5,0.75,158
1/5/2006 23:20,3.3,0.8,135
1/5/2006 23:30,2.2,0.53,135
1/5/2006 23:40,2.1,1.12,113
1/5/2006 23:50,4.7,0.59,113
1/6/2006 0:00,2.9,0.86,113
1/6/2006 0:10,2.5,0.8,135
1/6/2006 0:20,1.4,0.86,135
1/6/2006 0:30,0,0,135
1/6/2006 0:40,0,0,135
1/6/2006 0:50,0,0,135
1/6/2006 1:00,0,0,135
1/6/2006 1:10,0,0,90
1/6/2006 1:20,2.5,1.28,45
1/6/2006 1:30,4.2,0.43,23
1/6/2006 1:40,4.7,0.59,23
1/6/2006 1:50,5.4,0.59,23
1/6/2006 2:00,6.7,0.37,23
1/6/2006 2:10,6.9,0.59,23
1/6/2006 2:20,7.5,0.64,23
1/6/2006 2:30,6.7,0.59,23
1/6/2006 2:40,6.7,0.59,23
1/6/2006 2:50,7.5,0.53,45
1/6/2006 3:00,7.6,0.43,68
1/6/2006 3:10,7.1,0.48,45
1/6/2006 3:20,6.9,0.59,68
1/6/2006 3:30,7.1,0.64,68
1/6/2006 3:40,5.6,0.43,68
1/6/2006 3:50,5.1,0.7,45
1/6/2006 4:00,4,0.48,23
1/6/2006 4:10,5,0.43,23
1/6/2006 4:20,4.8,0.37,0
1/6/2006 4:30,5,0.43,0
1/6/2006 4:40,5.2,0.37,0
1/6/2006 4:50,4.6,0.48,23
1/6/2006 5:00,5.1,0.43,23
1/6/2006 5:10,5.5,0.43,23
1/6/2006 5:20,5.1,0.53,0
1/6/2006 5:30,5.5,0.43,23
1/6/2006 5:40,4.3,0.53,23
1/6/2006 5:50,4.5,0.43,0
1/6/2006 6:00,5.8,0.37,0
1/6/2006 6:10,6.3,0.43,0
1/6/2006 6:20,7,0.43,0
1/6/2006 6:30,7.2,0.59,338
1/6/2006 6:40,7.7,0.59,338
1/6/2006 6:50,8.4,0.59,338
1/6/2006 7:00,8.2,0.75,0
1/6/2006 7:10,9.2,1.12,338
1/6/2006 7:20,10.2,0.91,0
1/6/2006 7:30,11.6,0.96,0
1/6/2006 7:40,11.5,1.18,338
1/6/2006 7:50,10.2,1.18,0
1/6/2006 8:00,11.3,1.18,0
1/6/2006 8:10,11.8,1.28,338
1/6/2006 8:20,11.2,1.6,338
1/6/2006 8:30,11.6,1.6,338
1/6/2006 8:40,12.1,1.34,338
1/6/2006 8:50,12.4,1.76,338
1/6/2006 9:00,15.1,1.76,338
1/6/2006 9:10,13.7,1.71,338
1/6/2006 9:20,13.2,1.55,338
1/6/2006 9:30,14.7,1.87,0
1/6/2006 9:40,12.7,1.98,338
1/6/2006 9:50,12.8,1.6,338
1/6/2006 10:00,12,1.34,338
1/6/2006 10:10,12.2,1.28,338
1/6/2006 10:20,12.7,1.6,315
1/6/2006 10:30,13.9,1.6,338
1/6/2006 10:40,14.8,1.66,338
1/6/2006 10:50,14.5,2.03,338
1/6/2006 11:00,13.8,1.6,338
1/6/2006 11:10,14,1.92,338
1/6/2006 11:20,13.5,1.98,338
1/6/2006 11:30,14,1.92,338
1/6/2006 11:40,14.3,1.6,338
1/6/2006 11:50,13.9,1.66,338
1/6/2006 12:00,12.7,1.6,338
1/6/2006 12:10,12.5,1.5,338
1/6/2006 12:20,12.2,1.28,338
1/6/2006 12:30,12.7,1.55,338
1/6/2006 12:40,13.6,1.66,0
1/6/2006 12:50,15.2,1.55,0
1/6/2006 13:00,13.5,1.5,0
1/6/2006 13:10,12.2,1.92,23
1/6/2006 13:20,13.1,1.98,23
1/6/2006 13:30,14,1.6,45
1/6/2006 13:40,13.7,1.34,68
1/6/2006 13:50,16.4,1.87,45
1/6/2006 14:00,16.6,1.28,45
1/6/2006 14:10,16,1.39,45
1/6/2006 14:20,16.2,1.28,45
1/6/2006 14:30,15.4,1.07,45
1/6/2006 14:40,15.3,1.44,68
1/6/2006 14:50,17.4,1.71,68
1/6/2006 15:00,16.4,1.6,90
1/6/2006 15:10,15.6,1.34,90
1/6/2006 15:20,15.7,1.44,90
1/6/2006 15:30,16,1.12,90
1/6/2006 15:40,16,1.34,90
1/6/2006 15:50,15.6,1.39,90
1/6/2006 16:00,15.1,1.23,90
1/6/2006 16:10,14.4,13.63,90
1/6/2006 16:20,13.9,0.91,90
1/6/2006 16:30,15.4,0.91,90
1/6/2006 16:40,14.6,1.5,90
1/6/2006 16:50,13.5,1.07,90
1/6/2006 17:00,12.5,0.75,90
1/6/2006 17:10,12.7,1.12,90
1/6/2006 17:20,12.4,0.75,90
1/6/2006 17:30,12.8,0.75,90
1/6/2006 17:40,12.6,0.75,90
1/6/2006 17:50,11.8,0.75,90
1/6/2006 18:00,12.4,0.7,90
1/6/2006 18:10,12.5,0.59,90
1/6/2006 18:20,12.1,0.86,90
1/6/2006 18:30,12.3,0.64,90
1/6/2006 18:40,11.3,0.7,90
1/6/2006 18:50,11.9,0.86,90
1/6/2006 19:00,12,0.86,90
1/6/2006 19:10,10.2,1.39,90
1/6/2006 19:20,9.4,0.59,90
1/6/2006 19:30,8.7,0.7,90
1/6/2006 19:40,8.7,0.64,113
1/6/2006 19:50,8.5,0.75,113
1/6/2006 20:00,7.9,0.86,113
1/6/2006 20:10,7.1,0.7,113
1/6/2006 20:20,7.1,0.7,90
1/6/2006 20:30,7.8,0.7,90
1/6/2006 20:40,7.7,0.7,90
1/6/2006 20:50,8.4,0.59,90
1/6/2006 21:00,9.2,0.53,90
1/6/2006 21:10,8.3,0.48,90
1/6/2006 21:20,7.4,0.64,90
1/6/2006 21:30,8.9,0.91,90
1/6/2006 21:40,8.2,1.34,90
1/6/2006 21:50,6.4,0.64,90
1/6/2006 22:00,5.9,0.75,90
1/6/2006 22:10,8.3,1.55,90
1/6/2006 22:20,8.2,0.53,68
1/6/2006 22:30,8.3,0.7,68
1/6/2006 22:40,8.7,0.7,68
1/6/2006 22:50,8.7,0.59,90
1/6/2006 23:00,8.5,0.64,90
1/6/2006 23:10,6.9,0.7,68
1/6/2006 23:20,7,0.86,90
1/6/2006 23:30,7.9,0.75,90
1/6/2006 23:40,9.7,1.18,90
1/6/2006 23:50,9,1.02,90
1/7/2006 0:00,8,0.8,68
1/7/2006 0:10,9.6,0.75,68
1/7/2006 0:20,9.1,0.75,68
1/7/2006 0:30,8.4,0.48,68
1/7/2006 0:40,7.8,0.53,68
1/7/2006 0:50,7.9,0.8,68
1/7/2006 1:00,9.8,0.59,45
1/7/2006 1:10,11.3,0.64,45
1/7/2006 1:20,12.1,0.75,45
1/7/2006 1:30,11.8,1.02,45
1/7/2006 1:40,12.6,1.07,45
1/7/2006 1:50,11.3,0.8,45
1/7/2006 2:00,10.4,0.75,45
1/7/2006 2:10,9.3,0.91,45
1/7/2006 2:20,10.9,0.75,45
1/7/2006 2:30,11.5,0.64,45
1/7/2006 2:40,11.3,0.91,45
1/7/2006 2:50,10.2,0.86,45
1/7/2006 3:00,10,0.7,45
1/7/2006 3:10,9,0.75,45
1/7/2006 3:20,10,0.59,45
1/7/2006 3:30,9.8,0.53,45
1/7/2006 3:40,9,0.53,45
1/7/2006 3:50,9.9,0.75,45
1/7/2006 4:00,9.7,0.64,45
1/7/2006 4:10,9.4,0.75,45
1/7/2006 4:20,10.5,0.75,45
1/7/2006 4:30,10.1,0.53,45
1/7/2006 4:40,10.1,0.53,45
1/7/2006 4:50,9.4,0.64,68
1/7/2006 5:00,7.8,1.02,68
1/7/2006 5:10,5.4,0.86,68
1/7/2006 5:20,4.4,0.75,90
1/7/2006 5:30,3.9,0.59,90
1/7/2006 5:40,1.9,1.12,113
1/7/2006 5:50,0,0,158
1/7/2006 6:00,0,0,113
1/7/2006 6:10,0,0,68
1/7/2006 6:20,0,0,68
1/7/2006 6:30,0,0,68
1/7/2006 6:40,0,0,180
1/7/2006 6:50,1.3,0.8,225
1/7/2006 7:00,1.7,0.48,270
1/7/2006 7:10,0.8,0.32,293
1/7/2006 7:20,1,0.64,270
1/7/2006 7:30,1.6,0.86,225
1/7/2006 7:40,1.5,0.8,225
1/7/2006 7:50,5.5,2.09,225
1/7/2006 8:00,7.5,0.96,225
1/7/2006 8:10,4.9,0.7,225
1/7/2006 8:20,4.5,0.48,225
1/7/2006 8:30,3.7,0.53,225
1/7/2006 8:40,3.1,0.43,225
1/7/2006 8:50,2.9,1.12,225
1/7/2006 9:00,0,0.11,203
1/7/2006 9:10,0,0,203
1/7/2006 9:20,2.7,1.07,203
1/7/2006 9:30,4.5,0.48,225
1/7/2006 9:40,5.4,0.43,225
1/7/2006 9:50,5.9,0.53,225
1/7/2006 10:00,6.6,1.02,225
1/7/2006 10:10,6.1,0.59,225
1/7/2006 10:20,4.7,0.75,248
1/7/2006 10:30,3.8,0.8,248
1/7/2006 10:40,4.5,0.96,270
1/7/2006 10:50,5.5,1.12,270
1/7/2006 11:00,5.9,1.5,270
1/7/2006 11:10,6.6,1.5,270
1/7/2006 11:20,9,1.23,293
1/7/2006 11:30,11.6,1.28,293
1/7/2006 11:40,12,1.18,293
1/7/2006 11:50,12.5,1.12,293
1/7/2006 12:00,13.1,1.07,293
1/7/2006 12:10,12.5,1.23,293
1/7/2006 12:20,12.5,1.28,315
1/7/2006 12:30,11.5,1.44,315
1/7/2006 12:40,10.7,1.18,315
1/7/2006 12:50,9.7,1.28,315
1/7/2006 13:00,9.6,1.71,315
1/7/2006 13:10,9.7,1.07,293
1/7/2006 13:20,9.2,1.18,293
1/7/2006 13:30,9.1,1.12,293
1/7/2006 13:40,10.1,1.71,293
1/7/2006 13:50,10.4,1.12,293
1/7/2006 14:00,10.4,1.28,293
1/7/2006 14:10,11.2,1.66,270
1/7/2006 14:20,12.4,1.34,270
1/7/2006 14:30,12.6,1.34,270
1/7/2006 14:40,11.8,1.55,270
1/7/2006 14:50,11.4,1.55,270
1/7/2006 15:00,13.7,1.66,270
1/7/2006 15:10,14.9,1.71,270
1/7/2006 15:20,15.8,1.44,270
1/7/2006 15:30,14.9,1.34,270
1/7/2006 15:40,16.4,1.71,270
1/7/2006 15:50,17.8,1.5,270
1/7/2006 16:00,15.9,1.87,270
1/7/2006 16:10,13.8,1.76,270
1/7/2006 16:20,12.8,1.6,270
1/7/2006 16:30,12.9,1.44,270
1/7/2006 16:40,13.5,1.6,270
1/7/2006 16:50,12.7,1.39,270
1/7/2006 17:00,13.7,1.6,270
1/7/2006 17:10,15,1.28,270
1/7/2006 17:20,14.1,1.5,270
1/7/2006 17:30,13.6,1.23,270
1/7/2006 17:40,12.8,1.44,270
1/7/2006 17:50,13,1.5,270
1/7/2006 18:00,14.7,2.03,270
1/7/2006 18:10,18.2,2.3,270
1/7/2006 18:20,21.1,1.92,270
1/7/2006 18:30,21.8,1.82,270
1/7/2006 18:40,21.8,1.92,270
1/7/2006 18:50,20.8,1.87,270
1/7/2006 19:00,21.7,2.35,270
1/7/2006 19:10,21.2,2.14,293
1/7/2006 19:20,21.7,1.98,270
1/7/2006 19:30,22.1,1.87,270
1/7/2006 19:40,20,1.71,270
1/7/2006 19:50,21.1,1.82,293
1/7/2006 20:00,20.6,1.98,293
1/7/2006 20:10,20,1.5,270
1/7/2006 20:20,19.3,1.71,270
1/7/2006 20:30,18.8,1.66,270
1/7/2006 20:40,19.4,1.87,270
1/7/2006 20:50,19.2,1.76,270
1/7/2006 21:00,19.7,2.03,270
1/7/2006 21:10,19.6,1.76,270
1/7/2006 21:20,18.1,1.76,270
1/7/2006 21:30,17.8,1.5,270
1/7/2006 21:40,18,1.92,270
1/7/2006 21:50,17.8,1.98,270
1/7/2006 22:00,17.9,2.19,270
1/7/2006 22:10,19.3,2.14,293
1/7/2006 22:20,20.5,2.09,270
